SourceDisplayName,AccessionNumber,Barcode,Institution,SourceAddedDate,NameFamily,NameSubfamily,NameGenus,NameSpecies,exotic_native,NameSubspecies,NameAuthorDate,IdentifiedBy,IdentifiedDate,Locality,Altitude,Region,Latitude,Longitude,MapSeries,MapSheet,MapEastingAndNorthing,Expr1021,MapEasting,MapNorthing,MapAccuracy,Collector,CollectionDateTextFrom,CollectionDateTextTo,CollectionDateISOFrom,CollectionTime,Habitat,HostPlant,PlantPart,BuiltName,Lat,Long
NZAC_Syrphid,NZAC04023841,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Owairaka",,,3653,17443,,,,,,,Translated,R Harrison,29/10/1948,,1948\10\29,,ex laboratory,,,"Helophilus antipodus  Schiner, 1868",-36.53,174.43
NZAC_Syrphid,NZAC04023916,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,R Harrison,19/12/1948,,1948\12\19,,,,on flowers,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04026010,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,R Harrison,19/12/1948,,1948\12\19,,,,on flowers,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04023882,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,RA Harrison,16/01/1949,,1949\01\16,,,,,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04023814,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,M Harrison,1/10/1949,,1949\10\01,,,,,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04016202,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,RA Harrison,15/09/1951,,1951\09\15,,,,,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04023883,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Auckland, Browns Bay",,,3643,17445,,,,,,,Translated,RA Harrison,1/11/1951,1/12/1951,1951\11\01,,,,,"Helophilus antipodus  Schiner, 1868",-36.43,174.45
NZAC_Syrphid,NZAC04023835,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Titirangi,,,3656,17439,,,,,,,Translated,CR Thomas,8/02/1953,,1953\02\08,,,,,"Helophilus antipodus  Schiner, 1868",-36.56,174.39
NZAC_Syrphid,NZAC04025997,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Titirangi,,,3656,17439,,,,,,,Translated,CR Thomas,8/02/1953,,1953\02\08,,,,,"Helophilus antipodus  Schiner, 1868",-36.56,174.39
NZAC_Syrphid,NZAC04024249,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",ES Gourlay,9/01/1954,Nelson,,,4116,17316,,,,,,,Translated,FA Gourlay,10/01/1954,,1954\01\10,,,,,"Helophilus antipodus  Schiner, 1868",-41.16,173.16
NZAC_Syrphid,NZAC04024290,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Waiho,,,4322,17010,,,,,,,Translated,ES Gourlay,16/01/1954,,1954\01\16,,,,,"Helophilus antipodus  Schiner, 1868",-43.22,170.1
Canterb_alldata,{FAC2AA64-31CA-470E-9ACB-348B2E6FC26B},,CM,21-Nov-07,Syrphidae,,Helophilus,antipodus,native,,,,,New Plymouth,,,,,,,,,,,,,Feb-54,,1954\02\00,,,,,Helophilus antipodus,-49.30381441,244.660378
Canterb_alldata,{1F1A0831-DBC6-494D-ACFB-FEC6E36A37B3},,CM,21-Nov-07,Syrphidae,,Helophilus,antipodus,native,,,,,Christchurch,,,,,,,,,,,,,Oct-55,,1955\10\00,,,,,Helophilus antipodus,-43.53753896,172.6369776
NZAC_Syrphid,NZAC04024286,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Anniseed V,,,4123,17309,,,,,,,Translated,ES Gourlay,17/01/1956,,1956\01\17,,,,,"Helophilus antipodus  Schiner, 1868",-41.23,173.09
NZAC_Syrphid,NZAC04026139,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Anniseed V,,,4123,17309,,,,,,,Translated,ES Gourlay,17/01/1956,,1956\01\17,,,,,"Helophilus antipodus  Schiner, 1868",-41.23,173.09
NZAC_Syrphid,NZAC04026155,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Anniseed V,,,4123,17309,,,,,,,Translated,ES Gourlay,17/01/1956,,1956\01\17,,,,,"Helophilus antipodus  Schiner, 1868",-41.23,173.09
NZAC_Syrphid,NZAC04026049,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Anniseed V,,,4123,17309,,,,,,,Translated,ES Gourlay,17/01/1956,,1956\01\17,,,,,"Helophilus antipodus  Schiner, 1868",-41.23,173.09
NZAC_Syrphid,NZAC04024331,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Taupo,,,3841,17605,,,,,,,Translated,JS Armstrong,14/11/1956,,1956\11\14,,,,,"Helophilus antipodus  Schiner, 1868",-38.41,176.05
Canterb_alldata,{604ABB16-2B1B-404C-BA14-0B85287204F8},,CM,21-Nov-07,Syrphidae,,Helophilus,antipodus,native,,,,,Cheviot,,,,,,,,,,,,,Apr-57,,1957\04\00,,,,,Helophilus antipodus,-42.80000331,173.2666646
NZAC_Syrphid,NZAC04024293,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Puhipuhi Res,,,4216,17345,,,,,,,Translated,ES Gourlay,3/12/1957,6/12/1957,1957\12\03,,,,,"Helophilus antipodus  Schiner, 1868",-42.16,173.45
NZAC_Syrphid,NZAC04026052,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Puhipuhi Res,,,4216,17345,,,,,,,Translated,ES Gourlay,3/12/1957,6/12/1957,1957\12\03,,,,,"Helophilus antipodus  Schiner, 1868",-42.16,173.45
NZAC_Syrphid,NZAC04024204,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Lewis Pass,1067 m,,4223,17224,,,,,,,Translated,ES Gourlay,8/12/1957,12/12/1957,1957\12\08,,,,,"Helophilus antipodus  Schiner, 1868",-42.23,172.24
NZAC_Syrphid,NZAC04026150,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Lewis Pass,1067 m,,4223,17224,,,,,,,Translated,ES Gourlay,8/12/1957,12/12/1957,1957\12\08,,,,,"Helophilus antipodus  Schiner, 1868",-42.23,172.24
Canterb_alldata,{6C8DC54F-2BF5-4A61-A2DB-06C4E387214A},,CM,21-Nov-07,Syrphidae,,Helophilus,antipodus,native,,,,,Cass,,,,,,,,,,,,,Oct-58,,1958\10\00,,,,,Helophilus antipodus,-59.02958571,236.0416485
NZAC_Syrphid,NZAC04024201,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Darfield,,,4329,17206,,,,,,,Translated,R Close,18/10/1958,,1958\10\18,,,,,"Helophilus antipodus  Schiner, 1868",-43.29,172.06
NZAC_Syrphid,NZAC04024234,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Pancake Rocks Track,,,4206,17120,,,,,,,Translated,JS Armstrong,6/11/1958,,1958\11\06,,,,,"Helophilus antipodus  Schiner, 1868",-58.6400071,239.9727941
NZAC_Syrphid,NZAC04024316,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Lake Ianthe,,,4303,17037,,,,,,,Translated,JS Armstrong,8/11/1958,,1958\11\08,,,,,"Helophilus antipodus  Schiner, 1868",-43.03,170.37
NZAC_Syrphid,NZAC04026102,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Lake Ianthe,,,4303,17037,,,,,,,Translated,JS Armstrong,8/11/1958,,1958\11\08,,,,,"Helophilus antipodus  Schiner, 1868",-43.03,170.37
NZAC_Syrphid,NZAC04024303,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Bealey River,,,4301,17136,,,,,,,Translated,JI Townsend,9/12/1958,,1958\12\09,,,,,"Helophilus antipodus  Schiner, 1868",-43.01,171.36
NZAC_Syrphid,NZAC04024296,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Bealey River,,,4301,17136,,,,,,,Translated,ES Gourlay,9/12/1958,,1958\12\09,,,,,"Helophilus antipodus  Schiner, 1868",-43.01,171.36
NZAC_Syrphid,NZAC04024241,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Buller Gorge,366 m,,4151,17147,,,,,,,Translated,D Bullen,15/12/1958,,1958\12\15,,,,,"Helophilus antipodus  Schiner, 1868",-41.51,171.47
NZAC_Syrphid,NZAC04026132,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Buller Gorge,366 m,,4151,17147,,,,,,,Translated,D Bullen,15/12/1958,,1958\12\15,,,,,"Helophilus antipodus  Schiner, 1868",-41.51,171.47
NZAC_Syrphid,NZAC04026074,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Buller Gorge,366 m,,4151,17147,,,,,,,Translated,D Bullen,15/12/1958,,1958\12\15,,,,,"Helophilus antipodus  Schiner, 1868",-41.51,171.47
NZAC_Syrphid,NZAC04026058,,,9-Jul-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Buller Gorge,366 m,,4151,17147,,,,,,,Translated,D Bullen,15/12/1958,,1958\12\15,,,,,"Helophilus antipodus  Schiner, 1868",-41.51,171.47
NZAC_Syrphid,NZAC04023900,,,21-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,"Taupo, Orakeikorako",,,3828,17608,,,,,,,Translated,JS Armstrong,16/11/1959,,1959\11\16,,,,,"Helophilus antipodus  Schiner, 1868",-38.28,176.08
NZAC_Syrphid,NZAC04024236,,,22-Mar-07,Syrphidae,,Helophilus,antipodus,native,,"Schiner, 1868",,,Mt Algidus,610 m,,4314,17121,,,,,,,Translated,ES Gourlay,2/12/1959,13/12/1959,1959\12\02,,,,,"Helophilus antipodus  Schiner, 1868",-43.14,171.21
